Borough,Grade,Year,Category_Econ,Number Tested_Econ,Mean Scale Score_Econ,Category_Ethnicity,Number Tested_Ethnicity,Mean Scale Score_Ethnicity,Category,Number Tested,Mean Scale Score
BRONX,All Grades,2019,Econ Disadv,74492,592,Native American,764,597,Not SWD,63820,597
BRONX,All Grades,2019,Econ Disadv,74492,592,Native American,764,597,SWD,21310,582
BRONX,All Grades,2019,Econ Disadv,74492,592,White,3871,601,Not SWD,63820,597
BRONX,All Grades,2019,Econ Disadv,74492,592,White,3871,601,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Asian,3913,607,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Asian,3913,607,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Black,21281,591,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Black,21281,591,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Hispanic,54976,592,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Hispanic,54976,592,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Multi-Racial,325,598,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Multi-Racial,325,598,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Native American,764,597,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,Native American,764,597,SWD,21310,582
BRONX,All Grades,2019,Not Econ Disadv,10638,599,White,3871,601,Not SWD,63820,597
BRONX,All Grades,2019,Not Econ Disadv,10638,599,White,3871,601,SWD,21310,582
BRONX,3,2018,Econ Disadv,13483,591,Asian,675,605,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,Asian,675,605,SWD,3490,581
BRONX,3,2018,Econ Disadv,13483,591,Black,3705,590,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,Black,3705,590,SWD,3490,581
BRONX,3,2018,Econ Disadv,13483,591,Hispanic,9795,591,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,Hispanic,9795,591,SWD,3490,581
BRONX,3,2018,Econ Disadv,13483,591,Multi-Racial,86,597,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,Multi-Racial,86,597,SWD,3490,581
BRONX,3,2018,Econ Disadv,13483,591,Native American,123,594,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,Native American,123,594,SWD,3490,581
BRONX,3,2018,Econ Disadv,13483,591,White,798,598,Not SWD,11692,595
BRONX,3,2018,Econ Disadv,13483,591,White,798,598,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,Asian,675,605,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,Asian,675,605,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,Black,3705,590,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,Black,3705,590,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,Hispanic,9795,591,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,Hispanic,9795,591,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,Multi-Racial,86,597,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,Multi-Racial,86,597,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,Native American,123,594,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,Native American,123,594,SWD,3490,581
BRONX,3,2018,Not Econ Disadv,1699,599,White,798,598,Not SWD,11692,595
BRONX,3,2018,Not Econ Disadv,1699,599,White,798,598,SWD,3490,581
BRONX,4,2018,Econ Disadv,13397,590,Asian,664,604,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,Asian,664,604,SWD,3764,581
BRONX,4,2018,Econ Disadv,13397,590,Black,3873,590,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,Black,3873,590,SWD,3764,581
BRONX,4,2018,Econ Disadv,13397,590,Hispanic,9622,590,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,Hispanic,9622,590,SWD,3764,581
BRONX,4,2018,Econ Disadv,13397,590,Multi-Racial,60,600,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,Multi-Racial,60,600,SWD,3764,581
BRONX,4,2018,Econ Disadv,13397,590,Native American,142,594,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,Native American,142,594,SWD,3764,581
BRONX,4,2018,Econ Disadv,13397,590,White,729,599,Not SWD,11326,595
BRONX,4,2018,Econ Disadv,13397,590,White,729,599,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,Asian,664,604,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,Asian,664,604,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,Black,3873,590,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,Black,3873,590,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,Hispanic,9622,590,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,Hispanic,9622,590,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,Multi-Racial,60,600,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,Multi-Racial,60,600,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,Native American,142,594,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,Native American,142,594,SWD,3764,581
BRONX,4,2018,Not Econ Disadv,1693,599,White,729,599,Not SWD,11326,595
BRONX,4,2018,Not Econ Disadv,1693,599,White,729,599,SWD,3764,581
BRONX,5,2018,Econ Disadv,13406,590,Asian,683,604,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,Asian,683,604,SWD,3780,581
BRONX,5,2018,Econ Disadv,13406,590,Black,3798,589,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,Black,3798,589,SWD,3780,581
BRONX,5,2018,Econ Disadv,13406,590,Hispanic,9833,591,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,Hispanic,9833,591,SWD,3780,581
BRONX,5,2018,Econ Disadv,13406,590,Multi-Racial,57,597,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,Multi-Racial,57,597,SWD,3780,581
BRONX,5,2018,Econ Disadv,13406,590,Native American,148,595,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,Native American,148,595,SWD,3780,581
BRONX,5,2018,Econ Disadv,13406,590,White,689,600,Not SWD,11428,595
BRONX,5,2018,Econ Disadv,13406,590,White,689,600,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,Asian,683,604,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,Asian,683,604,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,Black,3798,589,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,Black,3798,589,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,Hispanic,9833,591,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,Hispanic,9833,591,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,Multi-Racial,57,597,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,Multi-Racial,57,597,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,Native American,148,595,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,Native American,148,595,SWD,3780,581
BRONX,5,2018,Not Econ Disadv,1802,597,White,689,600,Not SWD,11428,595
BRONX,5,2018,Not Econ Disadv,1802,597,White,689,600,SWD,3780,581
BRONX,6,2018,Econ Disadv,12628,590,Asian,664,605,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,Asian,664,605,SWD,3667,579
BRONX,6,2018,Econ Disadv,12628,590,Black,3713,589,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,Black,3713,589,SWD,3667,579
BRONX,6,2018,Econ Disadv,12628,590,Hispanic,9034,589,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,Hispanic,9034,589,SWD,3667,579
BRONX,6,2018,Econ Disadv,12628,590,Multi-Racial,41,593,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,Multi-Racial,41,593,SWD,3667,579
BRONX,6,2018,Econ Disadv,12628,590,Native American,136,592,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,Native American,136,592,SWD,3667,579
BRONX,6,2018,Econ Disadv,12628,590,White,579,597,Not SWD,10500,594
BRONX,6,2018,Econ Disadv,12628,590,White,579,597,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,Asian,664,605,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,Asian,664,605,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,Black,3713,589,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,Black,3713,589,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,Hispanic,9034,589,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,Hispanic,9034,589,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,Multi-Racial,41,593,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,Multi-Racial,41,593,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,Native American,136,592,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,Native American,136,592,SWD,3667,579
BRONX,6,2018,Not Econ Disadv,1539,596,White,579,597,Not SWD,10500,594
BRONX,6,2018,Not Econ Disadv,1539,596,White,579,597,SWD,3667,579
BRONX,7,2018,Econ Disadv,12637,590,Asian,722,607,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,Asian,722,607,SWD,3604,579
BRONX,7,2018,Econ Disadv,12637,590,Black,3684,589,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,Black,3684,589,SWD,3604,579
BRONX,7,2018,Econ Disadv,12637,590,Hispanic,9151,590,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,Hispanic,9151,590,SWD,3604,579
BRONX,7,2018,Econ Disadv,12637,590,Multi-Racial,37,598,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,Multi-Racial,37,598,SWD,3604,579
BRONX,7,2018,Econ Disadv,12637,590,Native American,147,594,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,Native American,147,594,SWD,3604,579
BRONX,7,2018,Econ Disadv,12637,590,White,642,601,Not SWD,10779,595
BRONX,7,2018,Econ Disadv,12637,590,White,642,601,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,Asian,722,607,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,Asian,722,607,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,Black,3684,589,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,Black,3684,589,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,Hispanic,9151,590,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,Hispanic,9151,590,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,Multi-Racial,37,598,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,Multi-Racial,37,598,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,Native American,147,594,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,Native American,147,594,SWD,3604,579
BRONX,7,2018,Not Econ Disadv,1746,597,White,642,601,Not SWD,10779,595
BRONX,7,2018,Not Econ Disadv,1746,597,White,642,601,SWD,3604,579
BRONX,8,2018,Econ Disadv,10776,594,Asian,521,608,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,Asian,521,608,SWD,3158,583
BRONX,8,2018,Econ Disadv,10776,594,Black,3311,594,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,Black,3311,594,SWD,3158,583
BRONX,8,2018,Econ Disadv,10776,594,Hispanic,7818,594,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,Hispanic,7818,594,SWD,3158,583
BRONX,8,2018,Econ Disadv,10776,594,Multi-Racial,25,602,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,Multi-Racial,25,602,SWD,3158,583
BRONX,8,2018,Econ Disadv,10776,594,Native American,123,596,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,Native American,123,596,SWD,3158,583
BRONX,8,2018,Econ Disadv,10776,594,White,550,601,Not SWD,9190,599
BRONX,8,2018,Econ Disadv,10776,594,White,550,601,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,Asian,521,608,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,Asian,521,608,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,Black,3311,594,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,Black,3311,594,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,Hispanic,7818,594,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,Hispanic,7818,594,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,Multi-Racial,25,602,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,Multi-Racial,25,602,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,Native American,123,596,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,Native American,123,596,SWD,3158,583
BRONX,8,2018,Not Econ Disadv,1572,599,White,550,601,Not SWD,9190,599
BRONX,8,2018,Not Econ Disadv,1572,599,White,550,601,SWD,3158,583
BRONX,All Grades,2018,Econ Disadv,76327,591,Asian,3929,605,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,Asian,3929,605,SWD,21463,581
BRONX,All Grades,2018,Econ Disadv,76327,591,Black,22084,590,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,Black,22084,590,SWD,21463,581
BRONX,All Grades,2018,Econ Disadv,76327,591,Hispanic,55253,591,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,Hispanic,55253,591,SWD,21463,581
BRONX,All Grades,2018,Econ Disadv,76327,591,Multi-Racial,306,597,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,Multi-Racial,306,597,SWD,21463,581
BRONX,All Grades,2018,Econ Disadv,76327,591,Native American,819,594,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,Native American,819,594,SWD,21463,581
BRONX,All Grades,2018,Econ Disadv,76327,591,White,3987,599,Not SWD,64915,595
BRONX,All Grades,2018,Econ Disadv,76327,591,White,3987,599,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Asian,3929,605,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Asian,3929,605,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Black,22084,590,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Black,22084,590,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Hispanic,55253,591,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Hispanic,55253,591,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Multi-Racial,306,597,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Multi-Racial,306,597,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Native American,819,594,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,Native American,819,594,SWD,21463,581
BRONX,All Grades,2018,Not Econ Disadv,10051,598,White,3987,599,Not SWD,64915,595
BRONX,All Grades,2018,Not Econ Disadv,10051,598,White,3987,599,SWD,21463,581
BROOKLYN,3,2024,Econ Disadv,9797,452,Asian,3526,466,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,Asian,3526,466,SWD,3047,440
BROOKLYN,3,2024,Econ Disadv,9797,452,Black,3143,447,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,Black,3143,447,SWD,3047,440
BROOKLYN,3,2024,Econ Disadv,9797,452,Hispanic,4504,444,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,Hispanic,4504,444,SWD,3047,440
BROOKLYN,3,2024,Econ Disadv,9797,452,Multi-Racial,390,468,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,Multi-Racial,390,468,SWD,3047,440
BROOKLYN,3,2024,Econ Disadv,9797,452,Native American,139,448,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,Native American,139,448,SWD,3047,440
BROOKLYN,3,2024,Econ Disadv,9797,452,White,3494,462,Not SWD,12158,458
BROOKLYN,3,2024,Econ Disadv,9797,452,White,3494,462,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Asian,3526,466,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Asian,3526,466,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Black,3143,447,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Black,3143,447,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Hispanic,4504,444,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Hispanic,4504,444,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Multi-Racial,390,468,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Multi-Racial,390,468,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Native American,139,448,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,Native American,139,448,SWD,3047,440
BROOKLYN,3,2024,Not Econ Disadv,5408,460,White,3494,462,Not SWD,12158,458
BROOKLYN,3,2024,Not Econ Disadv,5408,460,White,3494,462,SWD,3047,440
BROOKLYN,4,2024,Econ Disadv,9909,457,Asian,3498,475,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,Asian,3498,475,SWD,3058,441
BROOKLYN,4,2024,Econ Disadv,9909,457,Black,3272,450,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,Black,3272,450,SWD,3058,441
BROOKLYN,4,2024,Econ Disadv,9909,457,Hispanic,4619,447,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,Hispanic,4619,447,SWD,3058,441
BROOKLYN,4,2024,Econ Disadv,9909,457,Multi-Racial,346,470,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,Multi-Racial,346,470,SWD,3058,441
BROOKLYN,4,2024,Econ Disadv,9909,457,Native American,94,451,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,Native American,94,451,SWD,3058,441
BROOKLYN,4,2024,Econ Disadv,9909,457,White,3466,467,Not SWD,12254,464
BROOKLYN,4,2024,Econ Disadv,9909,457,White,3466,467,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Asian,3498,475,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Asian,3498,475,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Black,3272,450,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Black,3272,450,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Hispanic,4619,447,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Hispanic,4619,447,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Multi-Racial,346,470,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Multi-Racial,346,470,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Native American,94,451,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,Native American,94,451,SWD,3058,441
BROOKLYN,4,2024,Not Econ Disadv,5403,464,White,3466,467,Not SWD,12254,464
BROOKLYN,4,2024,Not Econ Disadv,5403,464,White,3466,467,SWD,3058,441
BROOKLYN,5,2024,Econ Disadv,9876,452,Asian,3237,471,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,Asian,3237,471,SWD,3103,437
BROOKLYN,5,2024,Econ Disadv,9876,452,Black,3397,443,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,Black,3397,443,SWD,3103,437
BROOKLYN,5,2024,Econ Disadv,9876,452,Hispanic,4278,444,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,Hispanic,4278,444,SWD,3103,437
BROOKLYN,5,2024,Econ Disadv,9876,452,Multi-Racial,299,469,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,Multi-Racial,299,469,SWD,3103,437
BROOKLYN,5,2024,Econ Disadv,9876,452,Native American,120,449,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,Native American,120,449,SWD,3103,437
BROOKLYN,5,2024,Econ Disadv,9876,452,White,3170,462,Not SWD,11499,459
BROOKLYN,5,2024,Econ Disadv,9876,452,White,3170,462,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Asian,3237,471,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Asian,3237,471,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Black,3397,443,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Black,3397,443,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Hispanic,4278,444,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Hispanic,4278,444,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Multi-Racial,299,469,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Multi-Racial,299,469,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Native American,120,449,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,Native American,120,449,SWD,3103,437
BROOKLYN,5,2024,Not Econ Disadv,4726,460,White,3170,462,Not SWD,11499,459
BROOKLYN,5,2024,Not Econ Disadv,4726,460,White,3170,462,SWD,3103,437
BROOKLYN,6,2024,Econ Disadv,9336,450,Asian,3812,473,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,Asian,3812,473,SWD,3077,435
BROOKLYN,6,2024,Econ Disadv,9336,450,Black,3589,443,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,Black,3589,443,SWD,3077,435
BROOKLYN,6,2024,Econ Disadv,9336,450,Hispanic,4867,441,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,Hispanic,4867,441,SWD,3077,435
BROOKLYN,6,2024,Econ Disadv,9336,450,Multi-Racial,286,465,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,Multi-Racial,286,465,SWD,3077,435
BROOKLYN,6,2024,Econ Disadv,9336,450,Native American,125,446,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,Native American,125,446,SWD,3077,435
BROOKLYN,6,2024,Econ Disadv,9336,450,White,3048,462,Not SWD,12685,458
BROOKLYN,6,2024,Econ Disadv,9336,450,White,3048,462,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Asian,3812,473,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Asian,3812,473,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Black,3589,443,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Black,3589,443,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Hispanic,4867,441,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Hispanic,4867,441,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Multi-Racial,286,465,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Multi-Racial,286,465,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Native American,125,446,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,Native American,125,446,SWD,3077,435
BROOKLYN,6,2024,Not Econ Disadv,6426,460,White,3048,462,Not SWD,12685,458
BROOKLYN,6,2024,Not Econ Disadv,6426,460,White,3048,462,SWD,3077,435
BROOKLYN,7,2024,Econ Disadv,11173,459,Asian,3429,483,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,Asian,3429,483,SWD,3022,441
BROOKLYN,7,2024,Econ Disadv,11173,459,Black,3729,448,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,Black,3729,448,SWD,3022,441
BROOKLYN,7,2024,Econ Disadv,11173,459,Hispanic,4951,448,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,Hispanic,4951,448,SWD,3022,441
BROOKLYN,7,2024,Econ Disadv,11173,459,Multi-Racial,321,469,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,Multi-Racial,321,469,SWD,3022,441
BROOKLYN,7,2024,Econ Disadv,11173,459,Native American,120,453,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,Native American,120,453,SWD,3022,441
BROOKLYN,7,2024,Econ Disadv,11173,459,White,2881,472,Not SWD,12429,466
BROOKLYN,7,2024,Econ Disadv,11173,459,White,2881,472,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Asian,3429,483,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Asian,3429,483,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Black,3729,448,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Black,3729,448,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Hispanic,4951,448,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Hispanic,4951,448,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Multi-Racial,321,469,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Multi-Racial,321,469,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Native American,120,453,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,Native American,120,453,SWD,3022,441
BROOKLYN,7,2024,Not Econ Disadv,4278,466,White,2881,472,Not SWD,12429,466
BROOKLYN,7,2024,Not Econ Disadv,4278,466,White,2881,472,SWD,3022,441
BROOKLYN,8,2024,Econ Disadv,7654,454,Asian,2259,481,Not SWD,7866,462
BROOKLYN,8,2024,Econ Disadv,7654,454,Asian,2259,481,SWD,2197,433
BROOKLYN,8,2024,Econ Disadv,7654,454,Black,2844,443,Not SWD,7866,462
BROOKLYN,8,2024,Econ Disadv,7654,454,Black,2844,443,SWD,2197,433
BROOKLYN,8,2024,Econ Disadv,7654,454,Hispanic,2962,445,Not SWD,7866,462
BROOKLYN,8,2024,Econ Disadv,7654,454,Hispanic,2962,445,SWD,2197,433
BROOKLYN,8,2024,Econ Disadv,7654,454,Multi-Racial,101,457,Not SWD,7866,462
